tinh,huyen,xa,diaban,hoso,matv,educlevel
84,844,29284,16,14,3,Lower secondary
84,844,29284,16,14,4,
84,844,29284,16,14,5,Primary
84,844,29284,16,15,1,No qualification
84,844,29284,16,15,2,No qualification
84,844,29284,16,15,3,No qualification
84,844,29284,16,15,4,
84,844,29290,8,13,1,Lower secondary
84,844,29290,8,13,2,No qualification
84,844,29290,8,14,1,
84,844,29290,8,15,1,
84,844,29290,8,15,2,Primary
84,844,29290,8,15,3,Lower secondary
84,844,29296,8,13,1,Lower secondary
84,844,29296,8,13,2,Primary
84,844,29296,8,13,3,
84,844,29296,8,14,1,Primary
84,844,29296,8,14,2,Primary
84,844,29296,8,14,3,Primary
84,844,29296,8,14,4,No qualification
84,844,29296,8,15,1,Primary
84,844,29296,8,15,2,Lower secondary
84,844,29296,8,15,3,Primary
84,845,29311,4,13,1,
84,845,29311,4,13,2,
84,845,29311,4,13,3,Higher secondary
84,845,29311,4,14,1,University
84,845,29311,4,14,2,Primary
84,845,29311,4,14,3,No qualification
84,845,29311,4,14,4,
84,845,29311,4,15,1,Primary
84,845,29317,10,13,1,No qualification
84,845,29317,10,13,2,
84,845,29317,10,13,3,No qualification
84,845,29317,10,13,4,Primary
84,845,29317,10,13,5,No qualification
84,845,29317,10,13,6,
84,845,29317,10,14,1,Higher secondary
84,845,29317,10,14,2,Primary
84,845,29317,10,14,3,Higher secondary
84,845,29317,10,14,4,Lower secondary
84,845,29317,10,15,1,Primary
84,845,29317,10,15,2,No qualification
84,845,29317,10,15,3,Primary
84,845,29317,10,15,4,Lower secondary
84,845,29317,10,15,5,
84,845,29320,21,14,1,No qualification
84,845,29320,21,14,2,Primary
84,845,29320,21,14,3,Primary
84,845,29320,21,14,4,Primary
84,845,29320,21,15,1,Primary
84,845,29320,21,15,2,Primary
84,845,29320,21,15,3,Lower secondary
84,845,29320,21,15,4,Lower secondary
84,845,29320,21,20,1,No qualification
84,845,29320,21,20,2,No qualification
84,845,29320,21,20,3,Primary
84,845,29320,21,20,4,No qualification
84,845,29329,1,13,1,Primary
84,845,29329,1,13,2,Primary
84,845,29329,1,13,3,Higher secondary
84,845,29329,1,13,4,Higher secondary
84,845,29329,1,14,1,Higher secondary
84,845,29329,1,14,2,Primary
84,845,29329,1,14,3,Primary
84,845,29329,1,14,4,
84,845,29329,1,15,1,Primary
84,845,29329,1,15,2,Primary
84,845,29329,1,15,3,Primary
84,845,29329,1,15,4,No qualification
84,845,29335,1,13,1,No qualification
84,845,29335,1,13,2,Lower secondary
84,845,29335,1,14,1,Primary
84,845,29335,1,14,2,No qualification
84,845,29335,1,14,3,Primary
84,845,29335,1,14,4,Primary
84,845,29335,1,14,5,Primary
84,845,29335,1,15,1,Primary
84,845,29335,1,15,2,No qualification
84,845,29335,1,15,3,Primary
84,845,29338,3,13,1,Primary
84,845,29338,3,13,2,
84,845,29338,3,14,1,No qualification
84,845,29338,3,14,2,Primary
84,845,29338,3,14,3,Lower secondary
84,845,29338,3,14,4,
84,845,29338,3,14,5,
84,845,29338,3,14,6,Lower secondary
84,845,29338,3,14,7,
84,845,29338,3,15,1,Primary
84,845,29338,3,15,2,Primary
84,845,29338,3,15,3,Primary
84,845,29338,3,15,4,No qualification
84,846,29341,8,13,1,
84,846,29341,8,13,2,No qualification
84,846,29341,8,13,3,Primary
84,846,29341,8,13,4,Primary
84,846,29341,8,13,5,Primary
84,846,29341,8,13,6,
84,846,29341,8,15,1,Higher secondary
84,846,29341,8,15,2,Higher secondary
84,846,29341,8,15,3,Higher secondary
84,846,29341,8,15,4,Primary
84,846,29341,8,15,5,No qualification
84,846,29341,8,20,1,Lower secondary
84,846,29341,8,20,2,Primary
84,846,29350,17,13,1,Primary
84,846,29350,17,13,2,Primary
84,846,29350,17,13,3,Higher secondary
84,846,29350,17,13,4,No qualification
84,846,29350,17,13,5,
84,846,29350,17,13,6,Primary
84,846,29350,17,14,1,Primary
84,846,29350,17,14,2,Primary
84,846,29350,17,14,3,Primary
84,846,29350,17,14,4,
84,846,29350,17,14,5,No qualification
84,846,29350,17,15,1,Primary
84,846,29350,17,15,2,Primary
84,846,29350,17,15,3,No qualification
84,846,29350,17,15,4,No qualification
84,846,29359,3,13,1,
84,846,29359,3,13,2,Higher secondary
84,846,29359,3,13,3,Higher secondary
84,846,29359,3,14,1,No qualification
84,846,29359,3,14,2,No qualification
84,846,29359,3,14,3,Primary
84,846,29359,3,14,4,
84,846,29359,3,14,5,
84,846,29359,3,15,1,No qualification
84,846,29359,3,15,2,No qualification
84,846,29359,3,15,3,Primary
84,846,29365,9,13,1,Lower secondary
84,846,29365,9,13,2,No qualification
84,846,29365,9,13,3,Higher secondary
84,846,29365,9,13,4,Higher secondary
84,846,29365,9,14,1,Lower secondary
84,846,29365,9,14,2,Lower secondary
84,846,29365,9,14,3,Lower secondary
84,846,29365,9,14,4,Primary
84,846,29365,9,14,5,Primary
84,846,29365,9,14,6,No qualification
84,846,29365,9,15,1,Primary
84,846,29365,9,15,2,Primary
84,846,29365,9,15,3,Primary
84,847,29374,2,14,1,No qualification
84,847,29374,2,14,2,No qualification
84,847,29374,2,14,3,No qualification
84,847,29374,2,15,1,College
84,847,29374,2,15,2,Higher secondary
84,847,29374,2,15,3,No qualification
84,847,29374,2,15,4,No qualification
84,847,29374,2,19,1,
84,847,29374,2,19,2,No qualification
84,847,29374,2,19,3,No qualification
84,847,29374,2,19,4,No qualification
84,847,29374,2,19,5,No qualification
84,847,29377,2,13,1,No qualification
84,847,29377,2,13,2,No qualification
84,847,29377,2,13,3,Primary
84,847,29377,2,13,4,No qualification
84,847,29377,2,13,5,
84,847,29377,2,14,1,
84,847,29377,2,14,2,
84,847,29377,2,14,3,No qualification
84,847,29377,2,14,4,No qualification
84,847,29377,2,14,5,No qualification
84,847,29377,2,14,6,No qualification
84,847,29377,2,15,1,No qualification
84,847,29377,2,15,2,No qualification
84,847,29377,2,15,3,No qualification
84,847,29383,12,13,1,Primary
84,847,29383,12,13,2,Primary
84,847,29383,12,13,3,Lower secondary
84,847,29383,12,14,1,Lower secondary
84,847,29383,12,14,2,Higher secondary
84,847,29383,12,14,3,Primary
84,847,29383,12,15,1,Primary
84,847,29383,12,15,2,No qualification
84,847,29383,12,15,3,Primary
84,847,29383,12,15,4,Primary
84,847,29389,14,13,1,
84,847,29389,14,13,2,No qualification
84,847,29389,14,13,3,Primary
84,847,29389,14,14,1,Lower secondary
84,847,29389,14,14,2,Lower secondary
84,847,29389,14,14,3,University
84,847,29389,14,14,4,College
84,847,29389,14,14,5,University
84,847,29389,14,14,6,
84,847,29389,14,15,1,College
84,847,29389,14,15,2,University
84,847,29389,14,15,3,No qualification
84,847,29398,5,13,1,Primary
84,847,29398,5,13,2,No qualification
84,847,29398,5,13,3,Lower secondary
84,847,29398,5,13,4,Lower secondary
84,847,29398,5,14,1,Higher secondary
84,847,29398,5,14,2,Lower secondary
84,847,29398,5,14,3,Higher secondary
84,847,29398,5,14,4,Lower secondary
84,847,29398,5,14,5,Higher secondary
84,847,29398,5,14,6,Higher secondary
84,847,29398,5,15,1,No qualification
84,847,29398,5,15,2,No qualification
84,847,29398,5,15,3,Primary
84,847,29398,5,15,4,No qualification
84,847,29404,13,13,1,Primary
84,847,29404,13,13,2,Lower secondary
84,847,29404,13,13,3,No qualification
84,847,29404,13,13,4,Primary
84,847,29404,13,15,1,Primary
84,847,29404,13,15,2,Primary
84,847,29404,13,15,3,
84,847,29404,13,19,1,No qualification
84,847,29404,13,19,2,Primary
84,847,29404,13,19,3,Lower secondary
84,847,29404,13,19,4,Primary
84,847,29410,19,13,1,No qualification
84,847,29410,19,13,2,
84,847,29410,19,13,3,No qualification
84,847,29410,19,13,4,
84,847,29410,19,13,5,
84,847,29410,19,14,1,No qualification
84,847,29410,19,14,2,No qualification
84,847,29410,19,14,3,Higher secondary
84,847,29410,19,15,1,No qualification
84,847,29410,19,15,2,No qualification
84,847,29410,19,15,3,No qualification
84,847,29410,19,15,4,
84,847,29410,19,15,5,
84,847,29410,19,15,6,No qualification
84,848,29422,3,13,1,No qualification
84,848,29422,3,13,2,No qualification
84,848,29422,3,13,3,Primary
84,848,29422,3,13,4,Lower secondary
84,848,29422,3,14,1,No qualification
84,848,29422,3,14,2,No qualification
84,848,29422,3,14,3,Lower secondary
84,848,29422,3,14,4,No qualification
84,848,29422,3,14,5,
84,848,29422,3,14,6,
84,848,29422,3,15,1,No qualification
84,848,29431,7,13,1,Lower secondary
84,848,29431,7,14,1,No qualification
84,848,29431,7,14,2,
84,848,29431,7,14,3,Primary
84,848,29431,7,14,4,No qualification
84,848,29431,7,15,1,Lower secondary
84,848,29431,7,15,2,Primary
84,848,29431,7,15,3,No qualification
84,848,29431,7,15,4,
84,848,29437,6,13,1,No qualification
84,848,29437,6,13,2,
84,848,29437,6,14,1,
84,848,29437,6,14,2,Primary
84,848,29437,6,14,3,Primary
84,848,29437,6,14,4,Primary
84,848,29437,6,15,1,Lower secondary
84,848,29437,6,15,2,Lower secondary
84,848,29443,3,13,1,Primary
84,848,29443,3,13,2,No qualification
84,848,29443,3,13,3,Primary
84,848,29443,3,14,1,No qualification
84,848,29443,3,14,2,
84,848,29443,3,14,3,Primary
84,848,29443,3,14,4,No qualification
84,848,29443,3,15,1,Primary
84,848,29443,3,15,2,Primary
84,848,29443,3,15,3,Lower secondary
84,848,29443,3,15,4,No qualification
84,848,29449,2,15,1,No qualification
84,848,29449,2,15,2,Primary
84,848,29449,2,15,3,Primary
84,848,29449,2,15,4,No qualification
84,848,29449,2,15,5,
84,848,29449,2,15,6,No qualification
84,848,29449,2,15,7,No qualification
84,848,29449,2,19,1,No qualification
84,848,29449,2,19,2,Lower secondary
84,848,29449,2,19,3,Primary
84,848,29449,2,19,4,
84,848,29449,2,20,1,Primary
84,848,29449,2,20,2,No qualification
84,848,29449,2,20,3,Primary
84,848,29449,2,20,4,Primary
84,848,29449,2,20,5,
84,848,29458,8,13,1,Primary
84,848,29458,8,13,2,
84,848,29458,8,13,3,No qualification
84,848,29458,8,13,4,No qualification
84,848,29458,8,14,1,
84,848,29458,8,14,2,No qualification
84,848,29458,8,14,3,No qualification
84,848,29458,8,15,1,Primary
84,848,29458,8,15,2,
84,848,29458,8,15,3,Primary
84,848,29458,8,15,4,Primary
84,848,29458,8,15,5,Primary
84,848,29458,8,15,6,
84,849,29461,4,13,1,Primary
84,849,29461,4,13,2,No qualification
84,849,29461,4,13,3,Higher secondary
84,849,29461,4,13,4,Primary
84,849,29461,4,14,1,Primary
84,849,29461,4,14,2,Primary
84,849,29461,4,14,3,Lower secondary
84,849,29461,4,14,4,No qualification
84,849,29461,4,15,1,Primary
84,849,29461,4,15,2,Primary
84,849,29461,4,15,3,Lower secondary
84,849,29461,4,15,4,Lower secondary
84,849,29461,4,15,5,University
84,849,29461,4,15,6,Higher secondary
84,849,29461,4,15,7,No qualification
84,849,29461,4,15,8,
84,849,29464,19,13,1,Primary
84,849,29464,19,13,2,Primary
84,849,29464,19,13,3,No qualification
84,849,29464,19,14,1,Higher secondary
84,849,29464,19,14,2,No qualification
84,849,29464,19,14,3,Higher secondary
84,849,29464,19,14,4,Primary
84,849,29464,19,15,1,No qualification
84,849,29464,19,15,2,No qualification
84,849,29464,19,15,3,No qualification
84,849,29464,19,15,4,No qualification
84,849,29464,19,15,5,No qualification
84,849,29473,13,13,1,Primary
84,849,29473,13,13,2,
84,849,29473,13,13,3,Primary
84,849,29473,13,13,4,Primary
84,849,29473,13,13,5,No qualification
84,849,29473,13,13,6,
84,849,29473,13,14,1,No qualification
84,849,29473,13,14,2,Primary
84,849,29473,13,14,3,Lower secondary
84,849,29473,13,14,4,Primary
84,849,29473,13,15,1,Primary
84,849,29473,13,15,2,No qualification
84,849,29473,13,15,3,Higher secondary
84,849,29479,16,13,1,Lower secondary
84,849,29479,16,13,2,Primary
84,849,29479,16,13,3,Lower secondary
84,849,29479,16,13,4,No qualification
84,849,29479,16,14,1,Primary
84,849,29479,16,14,2,Primary
84,849,29479,16,14,3,Primary
84,849,29479,16,15,1,Primary
84,849,29479,16,15,2,No qualification
84,849,29479,16,15,3,Primary
84,849,29488,6,13,1,Lower secondary
84,849,29488,6,13,2,No qualification
84,849,29488,6,13,3,No qualification
84,849,29488,6,13,4,Primary
84,849,29488,6,13,5,No qualification
84,849,29488,6,13,6,No qualification
84,849,29488,6,14,1,No qualification
84,849,29488,6,15,1,
84,849,29488,6,15,2,
84,849,29488,6,15,3,No qualification
84,849,29497,1,13,1,No qualification
84,849,29497,1,13,2,Primary
84,849,29497,1,13,3,No qualification
84,849,29497,1,13,4,No qualification
84,849,29497,1,13,5,
84,849,29497,1,14,1,
84,849,29497,1,14,2,Primary
84,849,29497,1,14,3,No qualification
84,849,29497,1,15,1,Primary
84,849,29503,12,13,1,Primary
84,849,29503,12,13,2,Primary
84,849,29503,12,13,3,Primary
84,849,29503,12,13,4,Higher secondary
84,849,29503,12,14,1,Lower secondary
84,849,29503,12,14,2,
84,849,29503,12,14,3,No qualification
84,849,29503,12,15,1,
84,849,29503,12,15,2,No qualification
84,849,29503,12,15,3,
84,849,29503,12,15,4,
84,849,29503,12,15,5,
84,850,29518,13,14,1,Primary
84,850,29518,13,14,2,No qualification
84,850,29518,13,14,3,Lower secondary
84,850,29518,13,15,1,Lower secondary
84,850,29518,13,15,2,No qualification
84,850,29518,13,15,3,No qualification
84,850,29518,13,19,1,Lower secondary
84,850,29518,13,19,2,No qualification
84,850,29518,13,19,3,Primary
84,850,29518,13,19,4,Primary
84,850,29524,3,14,1,Lower secondary
84,850,29524,3,14,2,No qualification
84,850,29524,3,14,3,No qualification
84,850,29524,3,14,4,Primary
84,850,29524,3,15,1,
84,850,29524,3,15,2,Primary
84,850,29524,3,15,3,Primary
84,850,29524,3,15,4,No qualification
84,850,29524,3,19,1,No qualification
84,850,29524,3,19,2,Primary
84,850,29524,3,19,3,Lower secondary
84,850,29533,5,13,1,Primary
84,850,29533,5,13,2,No qualification
84,850,29533,5,13,3,Higher secondary
84,850,29533,5,14,1,No qualification
84,850,29533,5,14,2,No qualification
84,850,29533,5,15,1,No qualification
84,850,29533,5,15,2,Primary
84,850,29533,5,15,3,No qualification
86,855,29545,4,13,1,University
86,855,29545,4,13,2,Lower secondary
86,855,29545,4,13,3,College
86,855,29545,4,13,4,Higher secondary
86,855,29545,4,14,1,Primary
86,855,29545,4,14,2,
86,855,29545,4,14,3,Higher secondary
86,855,29545,4,15,1,No qualification
86,855,29545,4,15,2,No qualification
86,855,29545,4,15,3,No qualification
86,855,29551,4,13,1,Primary
86,855,29551,4,13,2,No qualification
86,855,29551,4,14,1,Primary
86,855,29551,4,14,2,Primary
86,855,29551,4,14,3,Higher secondary
86,855,29551,4,15,1,Higher secondary
86,855,29551,4,15,2,
86,855,29551,4,15,3,No qualification
86,855,29554,12,13,1,University
86,855,29554,12,13,2,University
86,855,29554,12,13,3,
86,855,29554,12,15,1,Lower secondary
86,855,29554,12,15,2,Higher secondary
86,855,29554,12,15,3,No qualification
86,855,29554,12,19,1,Higher secondary
86,855,29554,12,19,2,Primary
86,855,29554,12,19,3,Lower secondary
86,855,29554,12,19,4,Primary
86,855,29560,6,13,1,University
86,855,29560,6,13,2,Higher secondary
86,855,29560,6,13,3,Lower secondary
86,855,29560,6,13,4,No qualification
86,855,29560,6,14,1,Higher secondary
86,855,29560,6,14,2,Higher secondary
86,855,29560,6,14,3,Higher secondary
86,855,29560,6,14,4,University
86,855,29560,6,14,5,No qualification
86,855,29560,6,15,1,MA/MSc
86,855,29560,6,15,2,College
86,855,29560,6,15,3,No qualification
86,855,29566,11,13,1,No qualification
86,855,29566,11,13,2,Lower secondary
86,855,29566,11,14,1,No qualification
86,855,29566,11,14,2,
86,855,29566,11,14,3,No qualification
86,855,29566,11,14,4,
86,855,29566,11,15,1,Primary
86,855,29566,11,15,2,Primary
86,855,29566,11,15,3,Lower secondary
86,855,29566,11,15,4,Primary
86,855,29566,11,15,5,Higher secondary
86,855,29566,11,15,6,No qualification
86,857,29575,10,13,1,University
86,857,29575,10,13,2,No qualification
86,857,29575,10,14,1,Primary
86,857,29575,10,14,2,Lower secondary
86,857,29575,10,14,3,Higher secondary
86,857,29575,10,14,4,Lower secondary
86,857,29575,10,15,1,Primary
86,857,29575,10,15,2,Higher secondary
86,857,29575,10,15,3,Lower secondary
86,857,29575,10,15,4,
86,857,29575,10,15,5,
86,857,29578,14,13,1,Primary
86,857,29578,14,13,2,No qualification
86,857,29578,14,13,3,No qualification
86,857,29578,14,14,1,Lower secondary
86,857,29578,14,14,2,Primary
86,857,29578,14,19,1,Primary
86,857,29578,14,19,2,Primary
86,857,29578,14,19,3,Primary
86,857,29578,14,19,4,Primary
86,857,29578,14,19,5,Primary
86,857,29578,14,19,6,No qualification
86,857,29587,13,13,1,No qualification
86,857,29587,13,13,2,Primary
86,857,29587,13,14,1,Primary
86,857,29587,13,14,2,Lower secondary
86,857,29587,13,14,3,Primary
86,857,29587,13,15,1,No qualification
86,857,29587,13,15,2,No qualification
86,857,29587,13,15,3,Primary
86,857,29587,13,15,4,Primary
86,857,29593,1,13,1,Higher secondary
86,857,29593,1,13,2,Lower secondary
86,857,29593,1,13,3,Higher secondary
86,857,29593,1,13,4,Primary
86,857,29593,1,13,5,No qualification
86,857,29593,1,13,6,
86,857,29593,1,13,7,No qualification
86,857,29593,1,13,8,No qualification
86,857,29593,1,14,1,Primary
86,857,29593,1,14,2,Lower secondary
86,857,29593,1,14,3,Primary
86,857,29593,1,14,4,Higher secondary
86,857,29593,1,14,5,
86,857,29593,1,15,1,College
86,857,29593,1,15,2,College
86,857,29593,1,15,3,College
86,857,29593,1,15,4,Primary
86,857,29599,11,14,1,Lower secondary
86,857,29599,11,14,2,Higher secondary
86,857,29599,11,14,3,Higher secondary
86,857,29599,11,14,4,No qualification
86,857,29599,11,19,1,No qualification
86,857,29599,11,19,2,No qualification
86,857,29599,11,19,3,Lower secondary
86,857,29599,11,19,4,Lower secondary
86,857,29599,11,20,1,Higher secondary
86,857,29599,11,20,2,Higher secondary
86,857,29599,11,20,3,Lower secondary
86,857,29605,7,13,1,Higher secondary
86,857,29605,7,13,2,Higher secondary
86,857,29605,7,13,3,Higher secondary
86,857,29605,7,13,4,Lower secondary
86,857,29605,7,14,1,Primary
86,857,29605,7,14,2,University
86,857,29605,7,14,3,No qualification
86,857,29605,7,14,4,
86,857,29605,7,15,1,Primary
86,857,29605,7,15,2,Primary
86,857,29605,7,15,3,Primary
86,857,29605,7,15,4,Primary
86,857,29611,22,13,1,Higher secondary
86,857,29611,22,13,2,University
86,857,29611,22,13,3,University
86,857,29611,22,13,4,No qualification
86,857,29611,22,13,5,No qualification
86,857,29611,22,13,6,Primary
86,857,29611,22,13,7,Higher secondary
86,857,29611,22,14,1,Higher secondary
86,857,29611,22,14,2,Lower secondary
86,857,29611,22,14,3,No qualification
86,857,29611,22,14,4,No qualification
86,857,29611,22,14,5,No qualification
86,857,29611,22,19,1,Lower secondary
86,857,29611,22,19,2,Primary
86,857,29611,22,19,3,University
86,857,29611,22,19,4,Higher secondary
86,857,29617,12,13,1,No qualification
86,857,29617,12,13,2,No qualification
86,857,29617,12,13,3,No qualification
86,857,29617,12,13,4,No qualification
86,857,29617,12,13,5,
86,857,29617,12,13,6,No qualification
86,857,29617,12,14,1,Primary
86,857,29617,12,14,2,No qualification
